"Source File";"240424E\Trend1.trd";"Date";"04/24/24";"Output";"D:\RespirationData\240424E.txt";"Start";"19:15:19";"Stop";"20:31:43"
"Saba_20241023"
"Time";"Resp Rate";"Temp 1"
"Seconds";"Resp/m";"°C"
1466;105;31.7
1467;106;31.7
1468;106;31.7
1469;105;31.8
1470;104;31.7
1471;103;31.7
1472;102;31.7
1473;102;31.8
1474;102;31.8
1475;101;31.8
1476;101;31.7
1477;102;31.8
1478;102;31.7
1479;102;31.7
1480;103;31.7
1481;103;31.8
1482;104;31.8
1483;103;31.8
1484;103;31.8
1485;102;31.8
1486;101;31.8
1487;102;31.8
1488;102;31.8
1489;101;31.8
1490;101;31.8
1491;101;31.8
1492;101;31.8
1493;102;31.8
1494;102;31.8
1495;101;31.8
1496;101;31.8
1497;101;31.8
1498;101;31.8
1499;101;31.8
1500;101;31.8
1501;100;31.8
1502;100;31.8
1503;101;31.8
1504;101;31.8
1505;101;31.8
1506;102;31.8
1507;103;31.8
1508;104;31.8
1509;103;31.8
1510;103;31.8
1511;102;31.8
1512;103;31.8
1513;103;31.8
1514;103;31.8
1515;103;31.8
1516;103;31.8
1517;104;31.8
1518;105;31.8
1519;105;31.8
1520;104;31.8
1521;103;31.8
1522;103;31.8
1523;102;31.8
1524;103;31.8
1525;103;31.8
1526;104;31.8
1527;105;31.8
1528;106;31.8
1529;107;31.8
1530;106;31.8
1531;106;31.8
1532;106;31.8
1533;105;31.8
1534;105;31.8
1535;105;31.8
1536;104;31.8
1537;104;31.8
1538;104;31.8
1539;104;31.8
1540;104;31.8
1541;103;31.8
1542;103;31.8
1543;104;31.8
1544;104;31.8
1545;105;31.8
1546;105;31.8
1547;106;31.8
1548;106;31.8
1549;107;31.8
1550;108;31.8
1551;108;31.8
1552;108;31.8
1553;107;31.8
1554;107;31.8
1555;106;31.8
1556;105;31.8
1557;105;31.9
1558;105;31.8
1559;104;31.8
1560;104;31.8
1561;105;31.8
1562;105;31.9
1563;105;31.9
1564;106;31.9
1565;106;31.9
1566;105;31.9
1567;105;31.9
1568;104;31.9
1569;105;31.9
1570;105;31.9
1571;105;31.9
1572;105;31.9
1573;105;31.9
1574;105;31.9
1575;105;31.9
1576;105;31.9
1577;105;31.9
1578;104;31.9
1579;103;31.9
1580;103;31.9
1581;102;31.9
1582;103;31.9
1583;103;31.9
1584;102;31.9
1585;102;31.9
